t,i,k,hs02_desc,section,section_name,v,share
2019,398,283919,Silicates: of sodium (excluding sodium metasilicates),6,Products of the chemical or allied industries,95.982,1.517907913457696e-6
2019,398,284011,"Borates: disodium tetraborate (refined borax), anhydrous",6,Products of the chemical or allied industries,2.459,3.8887870217254014e-8
2019,398,284019,"Borates: disodium tetraborate (refined borax), other than anhydrous",6,Products of the chemical or allied industries,4.407,6.969452787614414e-8
2019,398,284130,Salts: sodium dichromate,6,Products of the chemical or allied industries,30674.96399999999,4.8510940176939353e-4
2019,398,284150,"Salts: chromates, dichromates, peroxochromates: n.e.s. in heading no. 2841",6,Products of the chemical or allied industries,3171.6140000000005,5.01575085852891e-5
2019,398,284170,Salts: molybdates,6,Products of the chemical or allied industries,2.087,3.3004873990812984e-8
2019,398,284190,Salts of oxometallic or peroxometallic acids: n.e.s. in heading no. 2841,6,Products of the chemical or allied industries,6430.4310000000005,1.0169408953599307e-4
2019,398,284210,"Salts: double or complex silicates, including aluminosilicates, whether or not chemically defined",6,Products of the chemical or allied industries,34.796,5.502815502560271e-7
2019,398,284310,Colloidal precious metals: whether or not chemically defined,6,Products of the chemical or allied industries,2.02,3.1945302089814195e-8
2019,398,284329,Silver compounds: excluding silver nitrates,6,Products of the chemical or allied industries,0.775,1.2256242138418814e-8
2019,398,284410,"Uranium: natural uranium and its compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds",6,Products of the chemical or allied industries,1531982.7169999997,0.024227549846999662
2019,398,284420,"Uranium: enriched in U235, plutonium, their compounds, alloys dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products",6,Products of the chemical or allied industries,153012.93600000002,0.0024198239921630724
2019,398,284430,"Uranium: depleted in U235, thorium, their compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U235, thorium: compounds of these products",6,Products of the chemical or allied industries,3.671,5.805505147114253e-8
2019,398,284440,"Radioactive elements, isotopes, compounds, n.e.s. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds: radioactive residues",6,Products of the chemical or allied industries,100.074,1.5826208719485474e-6
2019,398,284690,"Compounds, inorganic or organic (excluding cerium), of rare-earth metals, of yttrium, scandium or of mixtures of these metals",6,Products of the chemical or allied industries,114.934,1.8176244308864876e-6
2019,398,284700,Hydrogen peroxide: whether or not solidified with urea,6,Products of the chemical or allied industries,20.835,3.294952321986529e-7
2019,398,284800,"Phosphides: whether or not chemically defined, (excluding ferrophosphorus)",6,Products of the chemical or allied industries,1.047,1.6557787766354187e-8
2019,398,284910,"Carbides: of calcium, whether or not chemically defined",6,Products of the chemical or allied industries,14966.051000000001,2.3668070311216134e-4
2019,398,284920,"Carbides: of silicon, whether or not chemically defined",6,Products of the chemical or allied industries,37.997,6.00903783914193e-7
2019,398,285000,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading no. 2849",6,Products of the chemical or allied industries,0.008,1.2651604788045228e-10
2019,398,285100,"Inorganic compounds n.e.s. (including distilled or conductivity water and water of similar purity): liquid air (rare gases removed or not): compressed air: amalgams, other than precious metal amalgams",6,Products of the chemical or allied industries,0.054,8.539833231930528e-10
2019,398,290110,Acyclic hydrocarbons: saturated,6,Products of the chemical or allied industries,12352.008,1.9534090444346618e-4
2019,398,290123,"Acyclic hydrocarbons: unsaturated, butene (butylene) and isomers thereof",6,Products of the chemical or allied industries,0.001,1.5814505985056535e-11
2019,398,290129,"Acyclic hydrocarbons: unsaturated, n.e.s. in heading no. 2901",6,Products of the chemical or allied industries,1.976,3.124946382647171e-8
2019,398,290220,Cyclic hydrocarbons: benzene,6,Products of the chemical or allied industries,11026.852,1.7438421695033262e-4
2019,398,290243,Cyclic hydrocarbons: p-xylene,6,Products of the chemical or allied industries,116334.303,0.0018397695310608802
2019,398,290244,Cyclic hydrocarbons: mixed xylene isomers,6,Products of the chemical or allied industries,48.168,7.61753124288203e-7
2019,398,290312,Saturated chlorinated derivatives of acyclic hydrocarbons: dichloromethane (methylene chloride),6,Products of the chemical or allied industries,20.015,3.165273372909065e-7
2019,398,290313,Saturated chlorinated derivatives of acyclic hydrocarbons: chloroform (trichloromethane),6,Products of the chemical or allied industries,1.334,2.1096550984065417e-8
2019,398,290329,Unsaturated chlorinated derivatives of acyclic hydrocarbons: n.e.s. in item no. 2903.2,6,Products of the chemical or allied industries,0.648,1.0247799878316634e-8
2019,398,290330,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons",6,Products of the chemical or allied industries,46.136,7.296180481265682e-7
2019,398,290410,"Derivatives of hydrocarbons: containing only sulpho groups, their salts and ethyl esters, whether or not halogenated",6,Products of the chemical or allied industries,0.404,6.3890604179628395e-9
2019,398,290512,"Alcohols: saturated monohydric, propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)",6,Products of the chemical or allied industries,53.325,8.433085316531397e-7
2019,398,290514,"Alcohols: saturated monohydric, butanols excluding item no. 2905.13",6,Products of the chemical or allied industries,0.278,4.396432663845716e-9
2019,398,290519,"Alcohols: saturated monohydric, n.e.s. in item no. 2905.1",6,Products of the chemical or allied industries,6.192,9.792342105947005e-8
2019,398,290531,"Alcohols: acyclic, diols: ethylene glycol (ethanediol)",6,Products of the chemical or allied industries,14.43,2.2820332136436578e-7
2019,398,290532,"Alcohols: acyclic, diols: propylene glycol (propane-1, 2-diol)",6,Products of the chemical or allied industries,25.671,4.0597418314238625e-7
2019,398,290542,"Alcohols: polyhydric, pentaerythritol",6,Products of the chemical or allied industries,54.15,8.563554990908113e-7
2019,398,290544,"Alcohols: polyhydric, d-glucitol (sorbitol)",6,Products of the chemical or allied industries,3.246,5.1333886427493503e-8
2019,398,290545,"Alcohols: polyhydric, glycerol",6,Products of the chemical or allied industries,26.878,4.250622918663495e-7
2019,398,290611,"Alcohols: cyclanic, cyclenic or cycloterpenic and derivatives, menthol",6,Products of the chemical or allied industries,16.288,2.575866734846008e-7
2019,398,290712,Monophenols: cresols and their salts,6,Products of the chemical or allied industries,0.907,1.4343756928446276e-8
2019,398,290721,Polyphenols: resorcinol and its salts,6,Products of the chemical or allied industries,0.097,1.5340070805504837e-9
2019,398,290890,"Phenol or phenol-alcohol derivatives: containing only nitrated or nitrosated groups, their salts and esters",6,Products of the chemical or allied industries,3.612,5.71219956180242e-8
2019,398,290919,"Ethers: acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether",6,Products of the chemical or allied industries,1389.389,2.197250065607171e-5
2019,398,290943,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives: monobutyl ethers of ethylene glycol or of diethylene glycol",6,Products of the chemical or allied industries,86.733,1.3716395476019083e-6
2019,398,290949,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives: n.e.s. in item no. 2909.4",6,Products of the chemical or allied industries,17.901,2.83095471638497e-7
2019,398,290960,"Alcohol peroxides, ether peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",6,Products of the chemical or allied industries,0.63,9.963138770585615e-9
2019,398,291010,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers: with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives: oxirane (ethylene oxide)",6,Products of the chemical or allied industries,2.5,3.953626496264133e-8
2019,398,291211,"Aldehydes: acyclic, without other oxygen function, methanal (formaldehyde)",6,Products of the chemical or allied industries,8.036,1.270853700959143e-7
2019,398,291219,"Aldehydes: acyclic, without other oxygen function, n.e.s. in item no. 2912.1",6,Products of the chemical or allied industries,11.971,1.8931545114711175e-7
2019,398,291229,"Aldehydes: cyclic, without other oxygen function, other than benzaldehyde",6,Products of the chemical or allied industries,16.719,2.644027255641602e-7
2019,398,291241,"Aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function: vanillin (4-hydroxy-3-methoxybenzaldehyde)",6,Products of the chemical or allied industries,3.851,6.090166254845271e-8
2019,398,291412,"Ketones: acyclic, without other oxygen function, butanone (methyl ethyl ketone)",6,Products of the chemical or allied industries,0.229,3.621521870577946e-9
2019,398,291413,"Ketones: acyclic, without other oxygen function, 4-methylpentan-2-one (methyl isobutyl ketone)",6,Products of the chemical or allied industries,2.56,4.0485135321744725e-8
2019,398,291419,"Ketones: acyclic, without other oxygen function, n.e.s. in item no. 2914.1",6,Products of the chemical or allied industries,2.321,3.670546839131621e-8
2019,398,291440,Ketone-alcohols and ketone-aldehydes,6,Products of the chemical or allied industries,1.959,3.098061722472575e-8
2019,398,291511,Acids: saturated acyclic monocarboxylic acids: formic acid,6,Products of the chemical or allied industries,5.845,9.243578748265543e-8
2019,398,291521,Acids: saturated acyclic monocarboxylic acids: acetic acid,6,Products of the chemical or allied industries,3.924,6.205612148536183e-8
2019,398,291529,Acids: saturated acyclic monocarboxylic acids: acetic acid and its salts n.e.s. in item no. 2915.2,6,Products of the chemical or allied industries,5.6690000000000005,8.96524344292855e-8
2019,398,291531,Acids: saturated acyclic monocarboxylic acids: ethyl acetate,6,Products of the chemical or allied industries,19.478,3.0803494757693117e-7
2019,398,291550,"Acids: saturated acyclic monocarboxylic acids: propionic acid, its salts and esters",6,Products of the chemical or allied industries,1.254,1.9831390505260893e-8
2019,398,291560,"Acids: saturated acyclic monocarboxylic acids: butanoic acids, pentanoic acids, their salts and esters",6,Products of the chemical or allied industries,38.018,6.012358885398792e-7
2019,398,291570,"Acids: saturated acyclic monocarboxylic acids: palmitic acid, stearic acid, their salts and esters",6,Products of the chemical or allied industries,5.57,8.808679833676489e-8
2019,398,291615,"Acids: unsaturated acyclic monocarboxylic acids: oleic, linoleic or linolenic acids, their salts and esters",6,Products of the chemical or allied industries,3.599,5.6916407040218467e-8
2019,398,291619,Acids: unsaturated acyclic monocarboxylic acids: n.e.s. in item no. 2916.1,6,Products of the chemical or allied industries,47.271,7.475675124196074e-7
2019,398,291631,"Acids: aromatic monocarboxylic acids, benzoic acid, its salts and esters",6,Products of the chemical or allied industries,1.739,2.7501425908013313e-8
2019,398,291639,"Acids: aromatic monocarboxylic acids, n.e.s. in item no. 2916.3",6,Products of the chemical or allied industries,1.237,1.9562543903514932e-8
2019,398,291711,"Acids: acyclic polycarboxylic acids: oxalic acid, its salts and esters",6,Products of the chemical or allied industries,58.95700000000001,9.323758293609782e-7
2019,398,291732,Acids: aromatic polycarboxylic acids: dioctyl orthophthalates,6,Products of the chemical or allied industries,0.825,1.3046967437671639e-8
