t,i,j,name,k,hs02_desc,v,q
2021,398,643,Russian Federation,670210,"Flowers, foliage and fruit, artificial, and parts thereof: articles made of artificial flowers, foliage or fruit, of plastics",24.042,        3.753
2021,398,643,Russian Federation,847050,Cash registers,23.854,        1.707
2021,398,643,Russian Federation,540110,"Sewing thread: of synthetic filaments, whether or not put up for retail sale",23.851,        5.683
2021,398,643,Russian Federation,392099,"Plastics: plates, sheets, film, foil and strip, of plastics n.e.s. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",23.7,       27.071
2021,398,643,Russian Federation,851680,"Resistors: electric heating, other than those of heading no. 8545",23.604,        0.878
2021,398,643,Russian Federation,620192,"Anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles: men's or boys', of cotton, other than those of heading no. 6203 (not knitted or crocheted)",23.494,        1.487
2021,398,643,Russian Federation,900490,"Spectacles, goggles and the like: (other than sunglasses) corrective, protective or other",23.365,        1.454
2021,398,643,Russian Federation,700910,Glass: rear-view mirrors for vehicles,23.304,        3.303
2021,398,643,Russian Federation,940290,"Furniture: for medical, surgical, veterinary use (eg operating tables, examination tables, hospital beds with mechanical fittings) and parts thereof",23.259,       19.200
2021,398,643,Russian Federation,890399,"Yachts and other vessels: for pleasure or sports, rowing boats and canoes, n.e.s. in heading no. 8903, other than inflatable",23.076,        3.386
2021,398,643,Russian Federation,852812,"Television receivers: colour, whether or not combined, in the same housing, with radio-broadcast receivers or sound or video recording or reproducing apparatus",23.059,        0.215
2021,398,643,Russian Federation,902300,"Instruments, apparatus and models: designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",23.056,        2.544
2021,398,643,Russian Federation,650610,"Headgear: safety, whether or not lined or trimmed",23.029,        0.824
2021,398,643,Russian Federation,480258,"Paper and paperboard: uncoated, containing 0% to 10% by weight mechanical or chemi-mechanical process fibres, weighing more than 150g/m2, strips or rolls over 15cm wide or sheets one side over 36cm, other side over 15cm, unfolded, strips, rolls or sheets",23.002,        2.218
2021,398,643,Russian Federation,20649,"Offal, edible: of swine, (other than livers), frozen",22.976,       89.900
2021,398,643,Russian Federation,730729,"Steel, stainless: tube or pipe fittings, n.e.s. in item no. 7307.2",22.921,        0.351
2021,398,643,Russian Federation,850910,"Electro-mechanical domestic appliances: with self-contained electric motor, vacuum cleaners (including dry and wet)",22.852,        1.975
2021,398,643,Russian Federation,700711,"Glass: safety glass, toughened (tempered), of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",22.817,       52.264
2021,398,643,Russian Federation,730719,"Iron or steel: cast fittings, other than of non-malleable cast iron",22.78,        2.353
2021,398,643,Russian Federation,845130,Ironing machines and presses (including fusing presses),22.743,        2.120
2021,398,643,Russian Federation,842630,Cranes: portal or pedestal jib cranes,22.712,        3.520
2021,398,643,Russian Federation,392630,"Plastics: fittings for furniture, coachwork or the like",22.707,        2.551
2021,398,643,Russian Federation,482010,"Paper and paperboard: registers, account books, note books, order books, receipt books, letter pads, memorandum pads, diaries and similar articles",22.671,        3.571
2021,398,643,Russian Federation,381590,"Reaction initiators, reaction accelerators and catalytic preparations, unsupported, n.e.s. or included",22.657,       36.916
2021,398,643,Russian Federation,621050,"Garments: women's or girls', n.e.s. in item no. 6210.3, of the fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",22.645,        0.828
2021,398,643,Russian Federation,730840,"Iron or steel: structures and parts thereof, props and similar equipment for scaffolding, shuttering or pit-propping",22.547,       11.259
2021,398,643,Russian Federation,960610,"Press-fasteners, snap-fasteners, press-studs and parts therefor",22.409,        6.748
2021,398,643,Russian Federation,110430,"Cereal: germ of cereals, whole, rolled, flaked or ground",22.332,           NA
2021,398,643,Russian Federation,291632,"Acids: aromatic monocarboxylic acids, benzoyl peroxide and benzoyl chloride",22.325,        4.850
2021,398,643,Russian Federation,340700,"Modelling pastes: preparations known as dental wax, put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms, other preparations for use in dentistry",22.297,        7.499
2021,398,643,Russian Federation,391239,"Cellulose ethers: (other than carboxymethylcellulose and its salts), in primary forms",22.273,        2.058
2021,398,643,Russian Federation,851790,"Line telephony or telegraphy apparatus: electrical, parts of the apparatus of heading no. 8517",21.981,        1.394
2021,398,643,Russian Federation,560900,"Yarn: articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.s. or included",21.731,        5.626
2021,398,643,Russian Federation,910219,"Wrist-watches: electrically operated, with or without a stop-watch, (other than those of heading no. 9101) without mechanical or opto-electronic display",21.594,        0.183
2021,398,643,Russian Federation,852910,Reception and transmission apparatus: aerials and aerial reflectors of all kinds and parts suitable for use therewith,21.536,        0.523
2021,398,643,Russian Federation,120750,"Oil seeds: mustard seeds, whether or not broken",21.459,       21.228
2021,398,643,Russian Federation,330410,Cosmetic and toilet preparations: lip make-up,21.406,        1.596
2021,398,643,Russian Federation,610690,"Blouses, shirts and shirt-blouses: women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",21.309,        0.189
2021,398,643,Russian Federation,510129,"Wool: (not carded or combed), degreased, (not carbonised), (other than shorn)",21.272,       81.380
2021,398,643,Russian Federation,620452,"Skirts and divided skirts: women's or girls', of cotton (not knitted or crocheted)",21.204,        0.864
2021,398,643,Russian Federation,400942,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, with fittings",20.9,        0.183
2021,398,643,Russian Federation,481930,"Paper and paperboard: sacks and bags of paper, paperboard, cellulose wadding or fibres, having a base of a width of 40cm or more",20.893,        3.561
2021,398,643,Russian Federation,610469,"Trousers, bib and brace overalls, breeches and shorts: women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",20.809,        0.717
2021,398,643,Russian Federation,760320,"Aluminium: powders of lamellar structure, flakes",20.796,       16.269
2021,398,643,Russian Federation,722230,"Steel, stainless: bars and rods, n.e.s. in heading no. 7222",20.69,        1.933
2021,398,643,Russian Federation,731412,"Iron or steel: woven cloth, endless bands for machinery, of stainless steel",20.484,        0.073
2021,398,643,Russian Federation,722920,"Steel, alloy: wire, of silico-manganese steel",20.354,        5.715
2021,398,643,Russian Federation,420232,"Cases and containers: of a kind normally carried in the pocket or in the handbag, with outer surface of plastic sheeting or of textile materials",20.325,        1.154
2021,398,643,Russian Federation,610822,"Briefs and panties: women's or girls', of man-made fibres, knitted or crocheted",20.275,        0.677
2021,398,643,Russian Federation,846150,"Machine-tools: sawing or cutting-off machines, working by removing metal, sintered metal carbides or cermets",20.201,        0.709
2021,398,643,Russian Federation,854620,Electrical insulators: of ceramics,20.028,       10.241
2021,398,643,Russian Federation,340490,"Waxes: artificial and prepared, other than of chemically modified lignite or polyethylene glycol",19.909,        8.007
2021,398,643,Russian Federation,940430,Sleeping bags,19.787,        1.891
2021,398,643,Russian Federation,40410,"Dairy produce: whey, whether or not concentrated or containing added sugar or other sweetening matter",19.709,       20.000
2021,398,643,Russian Federation,611090,"Jerseys, pullovers, cardigans, waistcoats and similar articles: of textile materials (other than wool or fine animal hair, cotton or man-made fibres), knitted or crocheted",19.684,        2.095
2021,398,643,Russian Federation,611511,"Hosiery: panty hose and tights, of synthetic fibres, measuring per single yarn less than 67 decitex, knitted or crocheted",19.672,        0.362
2021,398,643,Russian Federation,760612,"Aluminium: plates, sheets and strip, thickness exceeding 0.2mm, alloys, rectangular (including square)",19.541,       16.103
2021,398,643,Russian Federation,681270,"Asbestos fibres, fabricated: compressed asbestos fibre jointing, in sheets or rolls",19.477,       46.512
2021,398,643,Russian Federation,846029,"Machine-tools: grinding machines (other than flat-surface), in which positioning in any one axis can be set up to at least an accuracy of 0.01mm, other than numerically controlled",19.473,        0.325
2021,398,643,Russian Federation,847149,"Data processing machines: digital, automatic, (not portable, analogue or hybrid), presented in the form of systems, n.e.s. in item no. 8471.41",19.43,        0.306
2021,398,643,Russian Federation,841911,"Heaters: instantaneous gas water heaters, for domestic or other purposes",19.411,        1.425
2021,398,643,Russian Federation,340219,"Organic surface-active agents: whether or not put up for retail sale, n.e.s. in heading no. 3402",19.317,       10.516
2021,398,643,Russian Federation,690410,Ceramic building bricks,19.313,      392.700
2021,398,643,Russian Federation,691090,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures: of other than porcelain or china",19.252,        7.738
2021,398,643,Russian Federation,853530,"Electrical apparatus: isolating and make-and-break switches, for a voltage exceeding 1000 volts",19.073,        0.700
